ts_utc,ts_local,date_local,time_local,ride_id,ride_name,land,is_open,wait_time
2026-09-16T06:15:00Z,2026-09-16T02:15:00-04:00,2026-09-16,02:15,3231,Air Jumbo,Family Rides,false,0
2026-09-16T06:15:00Z,2026-09-16T02:15:00-04:00,2026-09-16,02:15,17425,Barrels O’ Fun,Family Rides,false,0
2026-09-16T06:15:00Z,2026-09-16T02:15:00-04:00,2026-09-16,02:15,3270,Buccaneer,Family Rides,false,0
2026-09-16T06:15:00Z,2026-09-16T02:15:00-04:00,2026-09-16,02:15,3237,Carousel,Family Rides,false,0
2026-09-16T06:15:00Z,2026-09-16T02:15:00-04:00,2026-09-16,02:15,3244,Enchanted Teacups,Family Rides,false,0
2026-09-16T06:15:00Z,2026-09-16T02:15:00-04:00,2026-09-16,02:15,3245,Fender Benders,Family Rides,false,0
2026-09-16T06:15:00Z,2026-09-16T02:15:00-04:00,2026-09-16,02:15,17426,Flying Scooters,Family Rides,false,0
2026-09-16T06:15:00Z,2026-09-16T02:15:00-04:00,2026-09-16,02:15,15604,Giant Wheel,Family Rides,false,0
2026-09-16T06:15:00Z,2026-09-16T02:15:00-04:00,2026-09-16,02:15,3236,HARLEY QUINN™ Crazy Train,Family Rides,false,0
2026-09-16T06:15:00Z,2026-09-16T02:15:00-04:00,2026-09-16,02:15,3249,Houdini’s Great Escape,Family Rides,false,0
2026-09-16T06:15:00Z,2026-09-16T02:15:00-04:00,2026-09-16,02:15,17427,Hypno Twister,Family Rides,false,0
2026-09-16T06:15:00Z,2026-09-16T02:15:00-04:00,2026-09-16,02:15,3250,Jolly Roger,Family Rides,false,0
2026-09-16T06:15:00Z,2026-09-16T02:15:00-04:00,2026-09-16,02:15,15829,Roaring Rapids,Family Rides,false,0
2026-09-16T06:15:00Z,2026-09-16T02:15:00-04:00,2026-09-16,02:15,15727,Scrambler,Family Rides,false,0
2026-09-16T06:15:00Z,2026-09-16T02:15:00-04:00,2026-09-16,02:15,3268,Tango,Family Rides,false,0
2026-09-16T06:15:00Z,2026-09-16T02:15:00-04:00,2026-09-16,02:15,17428,Wave Swinger,Family Rides,false,0
2026-09-16T06:15:00Z,2026-09-16T02:15:00-04:00,2026-09-16,02:15,3232,Air Safari,Kids' Rides,false,0
2026-09-16T06:15:00Z,2026-09-16T02:15:00-04:00,2026-09-16,02:15,10461,Barnstormer,Kids' Rides,false,0
2026-09-16T06:15:00Z,2026-09-16T02:15:00-04:00,2026-09-16,02:15,3275,Bugaboo,Kids' Rides,false,0
2026-09-16T06:15:00Z,2026-09-16T02:15:00-04:00,2026-09-16,02:15,3277,Bugs Bunny Camp Carousel,Kids' Rides,false,0
2026-09-16T06:15:00Z,2026-09-16T02:15:00-04:00,2026-09-16,02:15,3279,Bugs Bunny Ranger Pilots,Kids' Rides,false,0
2026-09-16T06:15:00Z,2026-09-16T02:15:00-04:00,2026-09-16,02:15,3240,Daffy Duck Hot Air Balloons,Kids' Rides,false,0
2026-09-16T06:15:00Z,2026-09-16T02:15:00-04:00,2026-09-16,02:15,10077,Lil' Devil Coaster,Kids' Rides,false,0
2026-09-16T06:15:00Z,2026-09-16T02:15:00-04:00,2026-09-16,02:15,15617,Porky Pig Camp Wagons,Kids' Rides,false,0
2026-09-16T06:15:00Z,2026-09-16T02:15:00-04:00,2026-09-16,02:15,3257,Raja’s Rickshaws,Kids' Rides,false,0
2026-09-16T06:15:00Z,2026-09-16T02:15:00-04:00,2026-09-16,02:15,3274,Safari Off-Road Adventure,Kids' Rides,false,0
2026-09-16T06:15:00Z,2026-09-16T02:15:00-04:00,2026-09-16,02:15,3283,Saw Mill Log Flume,Kids' Rides,false,0
